Type;Node;Parameter;Value;Person;Generated_Image_Path;Real_Image_Path;Cosine_Similarity;L2_Distance;Same_Identity
parameters;KSamplerAdvanced;steps;10;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;-0.0958;1.4804;False
parameters;KSamplerAdvanced;steps;10;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.0712;1.3629;False
parameters;KSamplerAdvanced;steps;10;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.3158;1.1698;False
parameters;KSamplerAdvanced;steps;10;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4209;1.0762;True
parameters;KSamplerAdvanced;steps;10;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3839;1.11;True
parameters;KSamplerAdvanced;steps;10;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.4231;1.0741;True
parameters;KSamplerAdvanced;steps;10;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2467;1.2275;False
parameters;KSamplerAdvanced;steps;10;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.3342;1.154;False
parameters;KSamplerAdvanced;steps;10;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4529;1.046;True
parameters;KSamplerAdvanced;steps;10;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.2456;1.2283;False
parameters;KSamplerAdvanced;steps;10;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.2397;1.2331;False
parameters;KSamplerAdvanced;steps;10;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.1931;1.2704;False
parameters;KSamplerAdvanced;steps;10;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.191;1.272;False
parameters;KSamplerAdvanced;steps;10;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\10\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.4801;1.0197;True
parameters;KSamplerAdvanced;steps;100;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.3318;1.156;False
parameters;KSamplerAdvanced;steps;100;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.4522;1.0467;True
parameters;KSamplerAdvanced;steps;100;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.2658;1.2117;False
parameters;KSamplerAdvanced;steps;100;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.3037;1.1801;False
parameters;KSamplerAdvanced;steps;100;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.2649;1.2125;False
parameters;KSamplerAdvanced;steps;100;cristiano;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.3209;1.1654;False
parameters;KSamplerAdvanced;steps;100;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.1913;1.2717;False
parameters;KSamplerAdvanced;steps;100;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.2817;1.1986;False
parameters;KSamplerAdvanced;steps;100;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.5029;0.9971;True
parameters;KSamplerAdvanced;steps;100;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.233;1.2385;False
parameters;KSamplerAdvanced;steps;100;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.188;1.2743;False
parameters;KSamplerAdvanced;steps;100;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.1468;1.3063;False
parameters;KSamplerAdvanced;steps;100;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.3243;1.1625;False
parameters;KSamplerAdvanced;steps;100;lebron_james;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.1129;1.332;False
parameters;KSamplerAdvanced;steps;100;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.146;1.3069;False
parameters;KSamplerAdvanced;steps;100;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.2823;1.1981;False
parameters;KSamplerAdvanced;steps;100;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.469;1.0305;True
parameters;KSamplerAdvanced;steps;100;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3535;1.1371;False
parameters;KSamplerAdvanced;steps;100;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.3593;1.132;False
parameters;KSamplerAdvanced;steps;100;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.3414;1.1477;False
parameters;KSamplerAdvanced;steps;100;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.2966;1.1861;False
parameters;KSamplerAdvanced;steps;100;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.2618;1.215;False
parameters;KSamplerAdvanced;steps;100;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.3224;1.1641;False
parameters;KSamplerAdvanced;steps;100;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.1731;1.286;False
parameters;KSamplerAdvanced;steps;100;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\parameters\KSamplerAdvanced\steps\100\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.3066;1.1776;False
